n_samples,duration,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,PRESSURIZED_CHAMBER_PRESSURE_mean,PRESSURIZED_CHAMBER_PRESSURE_std,PRESSURIZED_CHAMBER_PRESSURE_min,PRESSURIZED_CHAMBER_PRESSURE_max,PRESSURIZED_CHAMBER_PRESSURE_slope,MAIN_OUTER_AIR_BAG_PRESSURE_mean,MAIN_OUTER_AIR_BAG_PRESSURE_std,MAIN_OUTER_AIR_BAG_PRESSURE_min,MAIN_OUTER_AIR_BAG_PRESSURE_max,MAIN_OUTER_AIR_BAG_PRESSURE_slope,CENTER_AIR_BAG_PRESSURE_mean,CENTER_AIR_BAG_PRESSURE_std,CENTER_AIR_BAG_PRESSURE_min,CENTER_AIR_BAG_PRESSURE_max,CENTER_AIR_BAG_PRESSURE_slope,RETAINER_RING_PRESSURE_mean,RETAINER_RING_PRESSURE_std,RETAINER_RING_PRESSURE_min,RETAINER_RING_PRESSURE_max,RETAINER_RING_PRESSURE_slope,RIPPLE_AIR_BAG_PRESSURE_mean,RIPPLE_AIR_BAG_PRESSURE_std,RIPPLE_AIR_BAG_PRESSURE_min,RIPPLE_AIR_BAG_PRESSURE_max,RIPPLE_AIR_BAG_PRESSURE_slope,SLURRY_FLOW_LINE_A_mean,SLURRY_FLOW_LINE_A_std,SLURRY_FLOW_LINE_A_min,SLURRY_FLOW_LINE_A_max,SLURRY_FLOW_LINE_A_slope,SLURRY_FLOW_LINE_B_mean,SLURRY_FLOW_LINE_B_std,SLURRY_FLOW_LINE_B_min,SLURRY_FLOW_LINE_B_max,SLURRY_FLOW_LINE_B_slope,SLURRY_FLOW_LINE_C_mean,SLURRY_FLOW_LINE_C_std,SLURRY_FLOW_LINE_C_min,SLURRY_FLOW_LINE_C_max,SLURRY_FLOW_LINE_C_slope,WAFER_ROTATION_mean,WAFER_ROTATION_std,WAFER_ROTATION_min,WAFER_ROTATION_max,WAFER_ROTATION_slope,STAGE_ROTATION_mean,STAGE_ROTATION_std,STAGE_ROTATION_min,STAGE_ROTATION_max,STAGE_ROTATION_slope,HEAD_ROTATION_mean,HEAD_ROTATION_std,HEAD_ROTATION_min,HEAD_ROTATION_max,HEAD_ROTATION_slope,DRESSING_WATER_STATUS_mean,DRESSING_WATER_STATUS_std,DRESSING_WATER_STATUS_min,DRESSING_WATER_STATUS_max,DRESSING_WATER_STATUS_slope,EDGE_AIR_BAG_PRESSURE_mean,EDGE_AIR_BAG_PRESSURE_std,EDGE_AIR_BAG_PRESSURE_min,EDGE_AIR_BAG_PRESSURE_max,EDGE_AIR_BAG_PRESSURE_slope,WAFER_ID,STAGE,AVG_REMOVAL_RATE
360.0,377.0,3795.83333333,610.740740741,286.666666667,3237.0,45.0098814229,1138.75,65.6693121692864,26.140775219101293,0.0,150.0,0.046047043523845754,210.81666666666666,95.06175390531966,0.0,258.0,0.16675514471562294,54.037326388888886,24.32966684465578,0.0,65.9375,0.0428512903263144,1472.1308333333336,1191.113457148103,0.0,10662.6,0.47106254677891257,8.27676767678061,3.6578634897584323,0.0,10.0454545455,0.006604661885962825,4.514274691356472,5.924614642710021,0.0,26.1111111111,-0.005321989652986107,0.9065656565657473,0.04784670535731895,0.0,0.909090909091,3.916509830907624e-05,356.18333333333334,154.06697154881127,0.0,456.4,-0.03061695434892703,13.736434108521335,16.537994379526303,0.0,34.8837209302,-0.03889762284626269,56.11330409351103,93.5737569437654,0.0,263.026315789,0.2890944442252742,159.82222222222222,6.249084871274756,156.8,192.0,0.001497130893500106,0.11666666666666667,0.3210226714043037,0.0,1.0,-0.00037603170806359114,37.565656565656944,16.97289532149457,0.0,57.8787878788,0.03402422125562012,4227773654,B,62.80455
275.0,290.66699999570847,3825.83333333,611.851851852,314.074074074,3237.75,45.3656126482,1147.75,34.54718614713673,67.67868894211901,0.0,183.333333333,-0.3374969260080065,81.26836363636365,174.94108384631187,0.0,483.6,-0.7893805718242406,20.23409090909091,43.447949557654184,0.0,120.0,-0.19583663916217076,643.8261818181819,1332.7350070253563,0.0,9079.2,-6.8011404748853215,3.205619834710905,6.809505552018771,0.0,18.7727272727,-0.030439188923356158,2.9449494949492,5.3285344858984445,0.0,24.3055555556,-0.006564694869979505,0.5752066115703054,0.4382378982167225,0.0,0.909090909091,-0.004514374290203481,118.95418181818182,178.1456795351991,0.0,481.6,-1.2018374541992445,14.393234672312035,13.232751179390817,0.0,34.8837209302,0.04017691621769505,65.92392344491284,97.77826129856118,0.0,263.026315789,0.5906892169108475,161.03563636363637,8.008016611470456,156.8,192.0,0.015768731427252013,0.3418181818181818,0.47431899856182674,0.0,1.0,-0.0022469057442081894,23.247382920091272,50.75547424242248,0.0,141.515151515,-0.2302923642236577,345446666,A,148.9194
366.0,382.0,3816.66666667,611.481481481,305.925925926,3237.5,45.256916996,1145.0,35.43455633618552,37.98281210240665,0.0,150.0,-0.25211042507273596,110.34426229508199,125.36599602317217,0.0,258.0,-0.8443822644134831,28.628756830601095,32.524525522694226,0.0,66.875,-0.2191379261814737,870.0516393442624,1338.3210577603766,0.0,7140.9,-5.048178388754236,4.3581718827698905,4.915849420265944,0.0,11.0909090909,-0.03283016334262794,3.1914086217358193,6.034204774523732,0.0,26.3888888889,-0.018560014478938933,0.5240933929459043,0.4491933375643819,0.0,0.909090909091,-0.0035943071168385915,185.0830601092896,209.1408642020022,0.0,456.4,-1.6102794001655805,13.794001779128635,16.695838131169115,0.0,34.8837209302,-0.037490042554582055,62.50287604250064,98.28863719903599,0.0,263.026315789,0.16579663453731763,159.93879781420762,6.684111548188665,156.8,192.0,0.0006089639841127677,0.11748633879781421,0.32199891147905985,0.0,1.0,-0.00035086409615169256,19.974333498925958,22.729118290786705,0.0,57.5757575758,-0.14555477114778062,-2137929690,B,61.46865
280.0,297.0,4244.16666667,635.555555556,320.740740741,3253.75,50.3260869565,1273.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.27428571428572,1.5950535785256021,156.8,160.0,0.002759510416495365,0.5285714285714286,0.4991830059901757,0.0,1.0,-0.0002285014568334517,0.0,0.0,0.0,0.0,0.0,345446710,A,156.747
266.0,291.0,4244.16666667,635.555555556,320.740740741,3253.75,50.3260869565,1273.25,52.17150017898685,80.41964477350562,0.0,189.047619048,0.615465038318455,117.48721804511278,193.92002359454102,0.0,462.0,1.3772047672711563,32.92293233082707,53.44806807913676,0.0,125.3125,0.3840376593380843,771.1736842105264,1219.1881540688316,0.0,7858.5,9.097302446278935,4.653964456591541,7.660479446679104,0.0,18.2727272727,0.05460351883809349,2.5892857142857144,4.935102474051565,0.0,20.4166666667,0.033444548761489896,0.4135338345865075,0.4526915255185526,0.0,0.909090909091,0.005084791690908932,129.94736842105263,190.73811577360271,0.0,641.2,1.53400533345235,3.1640146878807895,9.522204140893622,0.0,34.8837209302,0.064703001198453,0.0,0.0,0.0,0.0,0.0,158.2436090225564,1.5923384885677463,156.8,160.0,0.0020035673240771114,0.2669172932330827,0.442348789764601,0.0,1.0,0.0012761392563452306,24.158122579180827,39.73792285726588,0.0,94.8484848485,0.283343894649092,343446920,A,151.01475
284.0,299.0,4257.5,638.148148148,2.22222222222,3255.5,50.4841897233,1277.25,87.59054325950459,87.2268636582416,0.0,189.047619048,-0.1496658333238389,199.65211267605633,223.03440798097483,0.0,483.6,-0.33139805169121467,54.05149647887324,59.06906579091935,0.0,125.3125,-0.12061987416408426,1380.2978873239435,1480.4314779281772,0.0,10647.0,-1.9354191954778728,7.932618437896478,8.780415862125086,0.0,18.8181818182,-0.012506307393098326,4.912949921751162,5.413533591779957,0.0,20.4166666667,-0.00596691757595711,0.9058898847632146,0.053849564152568516,0.0,0.909090909091,1.4049502349960509e-05,250.3732394366197,185.15914696932327,0.0,484.4,-0.03829906723210809,14.390763183757711,14.377390628332655,0.0,34.8837209302,0.003629877495500155,66.83283914004419,90.9387941823519,0.0,262.631578947,0.5350150884255231,162.0619718309859,9.886943534273405,156.8,192.0,0.02366679152467315,0.5950704225352113,0.4908784113800243,0.0,1.0,-0.001714396477432569,46.983568075106795,54.685569566499105,0.0,141.515151515,0.0013196213362671448,343446890,A,152.52525
276.0,294.0,4261.66666667,638.518518519,5.92592592593,3255.75,50.5335968379,1278.5,38.54209799857899,68.54602292332794,0.0,183.80952381,-0.41772955240188553,84.41304347826087,175.3224750699416,0.0,483.6,-0.9251330317775145,22.238451086956523,44.92527126828852,0.0,120.0,-0.2557334548593772,737.8913043478261,1437.0349509873336,0.0,8966.1,-8.118404189437943,3.3990447957824634,6.909810047535715,0.0,18.8181818182,-0.036641743125793456,4.048409822865833,6.045112510476943,0.0,23.3333333333,-0.03592886168227151,0.5830039525692282,0.4360160370140793,0.0,0.909090909091,-0.004546168005593983,114.3231884057971,174.98263072802607,0.0,484.4,-1.0215131633395649,16.523424334346014,15.389542761296017,0.0,34.8837209302,0.017118928495743885,113.21605644534148,108.63119977350716,0.0,263.026315789,-0.07268514102857666,161.99420289855072,9.94325762467795,156.8,192.0,-0.007108574363950633,0.7789855072463768,0.4149302191290505,0.0,1.0,0.002002539918094775,23.87790953006268,50.74547944690261,0.0,141.515151515,-0.2538484256094575,345446694,A,155.0574
276.0,291.33300000429153,4265.0,638.888888889,8.14814814815,3256.0,50.5731225296,1279.5,4.963768115942392,18.368129575767124,0.0,75.2380952381,-0.10075293826667973,10.83913043478261,50.8401436656065,0.0,249.6,-0.22539027696522607,2.839673913043478,13.319251274498598,0.0,65.3125,-0.05904881494270917,119.98152173913044,792.5096042387928,0.0,8966.1,-2.3527671979566493,0.46195652174076085,2.0850142872055186,0.0,10.0454545455,-0.009523382683188704,2.1089975845402535,5.993714231562164,0.0,24.8611111111,-0.038961384366326964,0.1482213438735326,0.335823032963797,0.0,0.909090909091,-0.0026968793253523624,0.0,0.0,0.0,0.0,0.0,10.040444893837499,13.636033593266003,0.0,34.8837209302,-0.11067844086072909,83.52116704796134,111.68574574527224,0.0,263.026315789,-0.522759904140429,159.55942028985504,6.539829338742576,156.8,192.0,-0.014991566901157516,0.7753623188405797,0.4173434956516501,0.0,1.0,-0.0034468686234500096,2.246376811595652,10.536488564809904,0.0,51.8181818182,-0.04671287293969768,343446894,A,151.54785
288.0,282.66699999570847,4265.0,638.888888889,8.88888888889,3256.0,50.5731225296,1279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.60000000000002,1.5874507866387488,156.8,160.0,0.0014741047064444363,0.4201388888888889,0.49358099936291994,0.0,1.0,0.0013756937495227645,0.0,0.0,0.0,0.0,0.0,343446932,A,153.2667
272.0,288.0,4265.0,638.888888889,8.88888888889,3256.0,50.5731225296,1279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.6,1.5874507866387486,156.8,160.0,-0.002649575299889938,0.5661764705882353,0.49560132641114313,0.0,1.0,0.00056292741337239,0.0,0.0,0.0,0.0,0.0,343446948,A,155.30595
272.0,287.33300000429153,4265.0,638.888888889,8.88888888889,3256.0,50.5731225296,1279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.27058823529413,1.5947578484383427,156.8,160.0,-0.002418679648981139,0.5220588235294118,0.4995131713023174,0.0,1.0,-0.0018116244510861406,0.0,0.0,0.0,0.0,0.0,343446912,A,156.06375
280.0,293.33399999141693,4286.66666667,640.0,27.4074074074,3256.75,50.8300395257,1286.0,61.15136054419929,31.17276475259898,0.0,150.0,0.002695655999410767,180.84428571428572,111.41349384255071,0.0,258.0,-0.10794660281745527,46.268973214285715,28.484177056466,0.0,65.9375,-0.02706151841404703,1657.5557142857142,1835.5878494279011,0.0,9765.6,2.038420552011411,7.149188311705679,4.334961171836852,0.0,10.0454545455,-0.00390555852900675,6.158730158728715,7.846138277233111,0.0,26.6666666667,0.007643668316960073,0.9058441558442463,0.05423147106653162,0.0,0.909090909091,9.193729776899313e-06,281.66,201.62385870724722,0.0,459.2,-0.3555626985038071,7.362126245845108,13.918221529417455,0.0,34.8837209302,0.01942847175951826,71.0540413533272,99.73699739344666,0.0,263.026315789,-0.005738610387886992,160.1942857142857,7.875529655009798,156.8,192.0,-0.013493175022275995,0.7428571428571429,0.43705881545081016,0.0,1.0,0.004093346671695883,33.597402597407495,20.806317559737032,0.0,57.8787878788,-0.012990160389995507,343446924,A,155.97645
266.0,282.0,4296.66666667,640.37037037,37.037037037,3257.0,50.9486166008,1289.0,39.095954171124816,37.54142580160435,0.0,150.0,-0.3147022284805533,121.86315789473684,126.71461717800776,0.0,258.0,-1.0595671710546242,31.18890977443609,32.4225612504739,0.0,65.9375,-0.2709924987367718,1045.3906015037592,1515.1875851589923,0.0,8958.3,-6.065471299618558,4.782809295973722,4.94035127556302,0.0,10.0454545455,-0.04105530946303454,4.248642439430826,6.801069729525258,0.0,26.3888888889,-0.019048619711947407,0.6561859193438797,0.40737291663028924,0.0,0.909090909091,-0.004012768637921061,228.10526315789474,211.45281288637975,0.0,456.4,-2.1162478381665415,18.384332925327143,16.941888536559425,0.0,34.8837209302,0.029422472273372698,31.11545310642349,74.07231284375368,0.0,263.026315789,0.01002373434110749,159.56691729323308,6.031904172027933,156.8,192.0,-0.006981881245406894,0.21052631578947367,0.40768245749551757,0.0,1.0,0.0002964800170874508,21.576668945093235,22.447392169002057,0.0,57.8787878788,-0.17973064949847287,343446928,A,151.70385
273.0,290.0,4301.66666667,640.37037037,41.4814814815,3257.0,51.0079051383,1290.5,8.611547182978388,25.036600126649777,0.0,91.4285714286,-0.17014778960438356,15.200000000000001,54.30194783303393,0.0,217.2,-0.3104414477750675,3.907967032967033,13.944704565801478,0.0,55.625,-0.07980830421725123,360.1142857142857,1416.4265352625664,0.0,8958.3,-6.494609887750724,0.6555111555112454,2.3064408505516534,0.0,9.31818181818,-0.013295849706328128,2.864774114774286,6.992022051851721,0.0,26.3888888889,-0.050154958109020514,0.21978021978024173,0.3892259688067953,0.0,0.909090909091,-0.0036626104681067554,15.27179487179487,72.91070038143762,0.0,456.4,-0.19673349407140736,9.042507879712565,15.04533766641305,0.0,34.8837209302,-0.040828718048182916,57.509157509085526,99.12227162295302,0.0,263.026315789,-0.2367734565378698,159.42564102564103,5.573623292234426,156.8,192.0,0.0038407277565711355,0.23809523809523808,0.4259177099999599,0.0,1.0,-0.001581233279386994,3.9971139971164833,14.303356894068989,0.0,57.8787878788,-0.08158847735924574,323446702,A,151.6815
273.0,288.0,4303.33333333,640.740740741,42.962962963,3257.25,51.0276679842,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88596491223919,80.47717434430716,0.0,263.026315789,-0.5426008097905287,159.62490842490843,5.653949516765615,156.8,192.0,-0.025807425721552257,0.3882783882783883,0.48735847327642257,0.0,1.0,0.003697408216515129,0.0,0.0,0.0,0.0,0.0,343446936,A,151.902
370.0,387.0,4267.5,639.259259259,11.1111111111,3256.25,50.6027667984,1280.25,63.791505791479466,27.264932084720154,0.0,146.19047619,0.050110724754133994,202.68972972972972,100.23837508892238,0.0,258.0,0.058999976901495714,51.86486486486486,25.663192589131885,0.0,65.9375,0.015561580909026828,1559.0618918918917,1464.5661391252006,0.0,7133.1,2.371207003466552,7.9463144963287835,3.9096271756457948,0.0,10.0454545455,0.002786643421699578,4.584084084081324,6.40552243416313,0.0,26.3888888889,0.015492910568843589,0.9066339066339973,0.04719747595159819,0.0,0.909090909091,3.628995805710351e-05,321.5762162162162,183.1538035604392,0.0,467.6,-0.3221930075496568,13.159019484596243,16.481155221606347,0.0,34.8837209302,-0.039841821110872894,62.45056898998786,96.71923756275166,0.0,263.026315789,0.34316355496125583,159.34270270270267,5.314128363425714,156.8,188.8,-0.0018975362187510765,1.0,0.0,1.0,1.0,0.0,36.72235872235622,18.295261046266795,0.0,57.8787878788,0.022992613880816686,-2139929736,B,78.23085
336.0,363.33399999141693,4274.16666667,639.259259259,17.037037037,3256.25,50.6818181818,1282.25,36.021825396811906,38.25493432018337,0.0,150.0,-0.2949263101314962,111.0,125.12834553826266,0.0,258.0,-0.9721926189316241,28.432849702380953,32.034765548200205,0.0,65.9375,-0.24884418715557452,879.1598214285713,1350.9982249552036,0.0,7133.1,-6.145520252700046,4.357142857150982,4.896220516608305,0.0,10.0454545455,-0.03787030875152259,3.0927579365066658,5.946518863029524,0.0,26.3888888889,-0.019606292404015988,0.5221861471861994,0.44948449021858544,0.0,0.909090909091,-0.00396860546778652,183.00833333333335,211.42314584080484,0.0,462.0,-1.839375083041766,14.487126245842617,16.69688003407206,0.0,34.8837209302,-0.030130789215663284,64.16431704256085,96.63395808286192,0.0,263.026315789,0.2546550424288402,159.8095238095238,6.281788095598618,156.8,192.0,0.010074595230713456,0.5714285714285714,0.49487165930539345,0.0,1.0,-0.004373216579248732,20.124458874457737,22.73404974372526,0.0,57.8787878788,-0.16830372780588712,-2139929748,B,77.6979
351.0,367.0,4305.83333333,640.740740741,44.4444444444,3257.25,51.057312253,1291.75,34.103920770582334,38.641207421093554,0.0,150.0,-0.2627806056377303,105.96923076923076,128.9358221470729,0.0,270.0,-0.854681318681319,28.237179487179485,34.35715984074477,0.0,72.1875,-0.22892021173271182,845.6888888888889,1421.8946409198338,0.0,10650.9,-5.005967532467534,4.015669515670114,4.834928654392581,0.0,10.0454545455,-0.03188647211374899,2.5443178220942166,5.211795895072645,0.0,26.25,-0.010711433628091788,0.5102305102305612,0.4511216519092458,0.0,0.909090909091,-0.0037338923702563815,169.93048433048435,204.3860203390189,0.0,450.8,-1.5674203574203582,14.359636917769485,16.739632328029007,0.0,34.8837209302,-0.04133811924504908,56.532463637670496,94.09763054518343,0.0,263.026315789,0.2940836210570095,160.20056980056978,6.926747341657292,156.8,192.0,0.004405372405372303,0.09686609686609686,0.2957753474244005,0.0,1.0,-4.8007548007548285e-05,19.99222999221966,24.207643449829963,0.0,57.8787878788,-0.15545203954285008,-2139929772,A,68.1027
352.0,365.66699999570847,4327.5,641.851851852,64.4444444444,3258.0,51.314229249,1298.25,66.64366883116374,28.128421812240227,0.0,150.0,0.024248453781094234,207.9681818181818,107.13438836070091,0.0,270.0,0.057729286766113955,55.18199573863637,28.633859464357155,0.0,72.1875,0.013027926835911887,1630.44375,1495.1429219140134,0.0,7585.5,1.245789338140613,7.792484504133641,3.969445143544098,0.0,10.0,0.0028407465070532205,5.628156565655256,7.253990484069093,0.0,26.6666666667,0.006931933129997648,0.903925619834801,0.06833035410807992,0.0,0.909090909091,3.576844936618586e-05,330.45568181818186,178.23870381008373,0.0,448.0,-0.3522946285694173,14.228990486252076,16.672058233599017,0.0,34.8837209302,-0.04169395050709192,57.43720095688127,94.04048628539492,0.0,263.026315789,0.2851234515444219,159.94545454545454,6.915379912835083,156.8,192.0,0.003029642689699206,0.15056818181818182,0.35762746600638595,0.0,1.0,3.673144607988771e-05,39.346590909075935,20.013785047143504,0.0,57.8787878788,0.021798368598489607,-2139929788,A,67.07565
355.0,370.33300000429153,4354.16666667,643.703703704,88.1481481481,3259.25,51.6304347826,1306.25,65.03688799461156,28.510068469988965,0.0,150.0,0.04552050447806325,200.41352112676054,101.16669628339872,0.0,258.0,0.06478090021753051,51.304577464788736,25.85853717277584,0.0,65.9375,0.01643667470448284,1605.1301408450704,1539.1277335340894,0.0,10643.1,2.169251758886974,7.876824583874648,3.92497822333495,0.0,10.0454545455,0.0028516975365400336,5.457355242564648,7.065700122299845,0.0,26.3888888889,0.006959997782681566,0.9065300896287719,0.04818153065871615,0.0,0.909090909091,-4.145299072355471e-06,327.51323943661976,177.8696624234521,0.0,467.6,-0.38623178415378917,14.372093023248675,16.745545310034846,0.0,34.8837209302,-0.04239212495700092,56.582653817587364,93.73656763768955,0.0,263.026315789,0.29240485662694454,160.00901408450704,7.078404203648175,156.8,192.0,0.006700910088219406,1.0,0.0,1.0,1.0,0.0,36.4737516005138,18.500284788086073,0.0,57.8787878788,0.025866910052621414,-2139929752,B,81.31035
349.0,366.33399999141693,4360.83333333,644.074074074,94.0740740741,3259.5,51.709486166,1308.25,65.43593941873753,28.030384090250163,0.0,150.0,0.030980241123332555,202.73810888252152,104.866147773527,0.0,270.0,0.046670374186626555,52.86174785100287,27.46348927352135,0.0,72.1875,0.020011168433384494,1645.2189111747848,1575.8082998831035,0.0,9500.4,2.888850395923602,7.807892680389513,3.961959406879945,0.0,10.0454545455,0.0009024953901628339,5.428605539636161,7.014157493430426,0.0,26.3888888889,0.007990262270963071,0.9038812190675558,0.06862172374222873,0.0,0.909090909091,3.695543661950124e-05,320.5638968481375,181.35221145368266,0.0,442.4,-0.45511550242071197,14.664489904705473,16.82446002624322,0.0,34.8837209302,-0.041756802490499574,57.92678329054924,94.64337072532639,0.0,263.026315789,0.3111331089304976,160.33925501432662,6.998025142280337,156.8,192.0,0.004163563735937678,0.5959885386819485,0.4906997049537569,0.0,1.0,-0.003542563552444004,37.70947295302192,19.49781462337473,0.0,57.8787878788,0.02832856633860665,4229773726,B,76.78335
347.0,363.66699999570847,4367.5,644.074074074,100.0,3259.5,51.7885375494,1310.25,64.34335117331958,28.541598677525897,0.0,150.0,0.013816616204157335,200.5556195965418,112.18946608872493,0.0,270.0,-0.03909014825098947,53.408681556195965,29.949699332422085,0.0,72.1875,-0.011264923324098538,1756.8881844380403,1707.0156849624009,0.0,7140.9,4.731346333130187,7.553183128111497,4.1505441217863766,0.0,10.0454545455,-0.0011001630348898251,5.250960614791527,6.662771634230972,0.0,26.3888888889,0.0010808591806153493,0.9064710505633602,0.04873218558485757,0.0,0.909090909091,4.151460094625494e-05,319.13544668587895,183.31972600454029,0.0,459.2,-0.43501673560614323,14.649152201589999,16.803101444770668,0.0,34.8837209302,-0.041950458715811684,58.24321249805027,95.142544959986,0.0,263.026315789,0.31971280204527874,160.1844380403458,7.042865043939206,156.8,192.0,0.0027268669807955833,0.1844380403458213,0.3878410107495268,0.0,1.0,0.00048710465110267723,37.703257357427816,20.99149565004478,0.0,57.8787878788,-0.0008103615291368933,-2139929744,A,69.3282
351.0,368.0,4426.66666667,646.666666667,152.592592593,3261.25,52.4901185771,1328.0,33.89770723102706,38.777193453414306,0.0,150.0,-0.27115543186957586,102.80341880341881,123.77461176762507,0.0,258.0,-0.8590003330003331,25.9642094017094,31.244352391637403,0.0,65.9375,-0.21650033993784004,779.8444444444445,1259.090641085516,0.0,9239.1,-5.892500000000004,4.0323750323862395,4.8468892681873506,0.0,10.0454545455,-0.03349333747071151,3.0741532130414524,5.955790735355915,0.0,26.25,-0.021744305077635213,0.5076405076405583,0.4514338108569274,0.0,0.909090909091,-0.0038320265592996713,173.52022792022794,207.04156571256792,0.0,456.4,-1.6631872571872583,14.309282448813047,16.679505050961087,0.0,34.8837209302,-0.03988905151695049,55.15669515665002,92.66875437486252,0.0,263.026315789,0.303268369057532,160.191452991453,7.310191605397169,156.8,192.0,0.005354645354644972,1.0,0.0,1.0,1.0,0.0,18.58758525425108,22.45628338779273,0.0,57.8787878788,-0.1485508599144821,4225773750,B,71.2104
267.0,1323.3330000042915,4491.66666667,651.111111111,210.37037037,3264.25,53.2608695652,1347.5,6.176208311034456,14.096835919780878,0.0,38.5714285714,-0.01659805823702242,18.332584269662924,43.04200137174844,0.0,120.0,-0.04630736660534448,4.846676029962547,11.379089382009882,0.0,31.875,-0.012230220759848622,401.23258426966294,932.7101410087232,0.0,5900.7,-1.1824674464965022,0.7008852570646816,1.645566324470413,0.0,4.59090909091,-0.0017702294704325368,0.6242197253426967,0.9987515605483147,0.0,2.22222222222,-0.0033624224909044377,0.2553626149132022,0.40858018386112366,0.0,0.909090909091,-0.0013755364735533269,84.79700374531835,159.91846234179476,0.0,540.4,-0.35975533332744936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.51385767790262,1.595943742486747,156.8,160.0,-0.0032359954052492913,0.3258426966292135,0.4686888452722294,0.0,1.0,-0.0026554731621944373,4.640789921688015,10.90571034635683,0.0,30.6060606061,-0.0116267220427081,343446944,A,149.45925
284.0,299.0,4585.83333333,655.925925926,294.074074074,3267.5,54.3774703557,1375.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.68169014084503,1.575008147455329,156.8,160.0,0.001177681674948192,0.47183098591549294,0.49920587601259947,0.0,1.0,-0.0010488072567822755,0.0,0.0,0.0,0.0,0.0,343446940,A,147.16635
357.0,374.33300000429153,4500.83333333,651.481481481,217.777777778,3264.5,53.3695652174,1350.25,66.01840736292017,26.76612090350463,0.0,150.0,0.06227674674165453,205.89915966386553,97.47349865717506,0.0,258.0,0.133109750082947,52.75910364145658,24.814462608601545,0.0,65.9375,0.033744855044522175,1512.6100840336135,1336.8920984595288,0.0,9024.6,0.1311068373115337,8.111026228689918,3.757716996522235,0.0,10.0909090909,0.005598532517928065,5.538826641765911,7.264682149457103,0.0,26.3888888889,0.005877463449544048,0.9065444359562914,0.04804675901226151,0.0,0.909090909091,-5.514614471627344e-06,339.4745098039216,172.9153661767913,0.0,459.2,-0.29809287847962135,14.106572861698853,16.690394800299785,0.0,34.8837209302,-0.03983381675275697,59.01997641154756,95.74596520207857,0.0,263.026315789,0.31550049526627355,160.28683473389353,7.290696293638657,156.8,192.0,0.0034012223934199964,0.5630252100840336,0.4960119180965952,0.0,1.0,0.003682371825134548,37.422969187675626,17.826849582633862,0.0,57.8787878788,0.03776951459421019,4225773702,B,72.3765
